layer,mode,auroc_mean,auroc_std,acc_mean,acc_std
21,mean,0.9667990333388257,0.024622963408228074,0.9030920060331826,0.027639285852946074
22,mean,0.9664716867139014,0.025662232767717872,0.8953242835595777,0.036235684122725556
23,mean,0.9633871587850826,0.027137740601915518,0.88763197586727,0.022529968697269438
24,mean,0.9633882572636896,0.0241959578055845,0.9031674208144796,0.02434204100690095
25,mean,0.9715186466743561,0.018720961199038613,0.918552036199095,0.022905494039950895
26,mean,0.9762657219750646,0.012333515283087987,0.9262443438914026,0.01508408743872866
27,mean,0.9840292195309497,0.012437189205813829,0.9302413273001509,0.01990435968137807
28,mean,0.9860284505959246,0.012052870694958829,0.9302413273001509,0.01537980878985021
29,mean,0.9877783270170812,0.010139940771344391,0.9380090497737557,0.022486507679095883
30,mean,0.9891420882078321,0.008482743560386549,0.9613876319758672,0.02432708314942771
31,mean,0.9898050200472346,0.008719136422745282,0.9536953242835595,0.028743223728081913
32,mean,0.991802603394299,0.01002333499212367,0.9536953242835595,0.028743223728081913
33,mean,0.9938111715274346,0.009384725445502288,0.9575414781297134,0.025491534767207225
34,mean,0.9958774097874444,0.006048093530731419,0.965233785822021,0.025537008430841633
35,mean,0.9958774097874444,0.006048093530731419,0.965233785822021,0.025537008430841633
36,mean,0.99622343054869,0.0053977428044932755,0.965233785822021,0.025537008430841633
37,mean,0.9958774097874444,0.006048093530731419,0.965233785822021,0.025537008430841633
38,mean,0.99622343054869,0.0053977428044932755,0.965233785822021,0.025537008430841633
39,mean,0.99622343054869,0.0053977428044932755,0.965233785822021,0.025537008430841633
40,mean,0.9958774097874444,0.006048093530731419,0.965233785822021,0.025537008430841633
41,mean,0.9951853682649532,0.007371606345676646,0.9690799396681749,0.026132065089043685
42,mean,0.9955313890261988,0.006706794037928694,0.9690799396681749,0.026132065089043685
43,mean,0.996213544241226,0.006034341631736319,0.9729260935143287,0.019702463426102528
44,mean,0.996213544241226,0.006034341631736319,0.9729260935143287,0.019702463426102528
45,mean,0.9962036579337618,0.006783649635537139,0.9767722473604825,0.014554466653301679
46,mean,0.996885813148789,0.006228373702422151,0.9767722473604825,0.014554466653301679
47,mean,0.9972318339100346,0.005536332179930792,0.9767722473604825,0.014554466653301679
48,mean,0.9972318339100346,0.005536332179930792,0.9767722473604825,0.014554466653301679
49,mean,0.9972318339100346,0.005536332179930792,0.9767722473604825,0.014554466653301679
50,mean,0.9972318339100346,0.005536332179930792,0.9767722473604825,0.014554466653301679
51,mean,0.9972510572856594,0.004723477170127004,0.9767722473604825,0.014554466653301679
52,mean,0.996885813148789,0.006228373702422151,0.9767722473604825,0.014554466653301679
53,mean,0.9962129950019223,0.006786586727309722,0.9767722473604825,0.014554466653301679
54,mean,0.9965397923875432,0.0069204152249135115,0.9767722473604825,0.014554466653301679
55,mean,0.9961937716262976,0.007612456747404827,0.9767722473604825,0.014554466653301679
56,mean,0.9961937716262976,0.007612456747404827,0.9767722473604825,0.014554466653301679
57,mean,0.9961937716262976,0.007612456747404827,0.9767722473604825,0.014554466653301679
58,mean,0.9961937716262976,0.007612456747404827,0.9767722473604825,0.014554466653301679
59,mean,0.995847750865052,0.008304498269896187,0.9767722473604825,0.014554466653301679
60,mean,0.9961937716262976,0.007612456747404827,0.9767722473604825,0.014554466653301679
61,mean,0.9965397923875432,0.0069204152249135115,0.9767722473604825,0.014554466653301679
62,mean,0.9965397923875432,0.0069204152249135115,0.9767722473604825,0.014554466653301679
63,mean,0.996885813148789,0.006228373702422151,0.9806184012066363,0.01240246464754107
64,mean,0.9986159169550174,0.00276816608996544,0.9806184012066363,0.01240246464754107
